index,model_id,category,super-category
301,03d02fff-4997-4176-98a7-4880126e1957,Coffee Table,Cabinet/Shelf/Desk
302,03d2c211-6bb1-475c-8a61-69246f5e0483,armchair,Sofa
303,03d5f978-339f-43a2-9cf4-890f8d8f8530,Kids Bed,Bed
304,03d94c39-cd75-42ad-b298-7f96d98197f9,TV Stand,Cabinet/Shelf/Desk
305,03da3897-e9eb-44c5-8fcc-23d6eb4e4527,,Others
306,03db2587-8f45-4154-9736-557f6256ae1c,Wardrobe,Cabinet/Shelf/Desk
307,03e621f2-6970-4256-8264-92e514d7068c,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
308,03e631cc-ee14-4be0-9c53-1ad7ca7fc661,Three-Seat / Multi-seat Sofa,Sofa
309,03e73ed7-6467-4861-b521-0c181f05ac6e,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
310,03e769ca-8083-4bc3-bd90-f0f793b5aff8,Dining Table,Table
311,03ed697f-5668-4abc-bb3a-d9d0accb92bf,Children Cabinet,Cabinet/Shelf/Desk
312,03f1de79-858a-4a41-82b3-626fba494705,Three-Seat / Multi-seat Sofa,Sofa
313,03fa4e21-d9a2-46e7-8f4f-3375c4eb0ffd,Double Bed,Bed
314,0401ed47-26ba-43e9-8386-56a8e3b24ae0,Pendant Lamp,Lighting
315,04039de7-100a-4be6-b17e-1f7bd6fe37f7,armchair,Sofa
316,040574e6-76f4-45fe-aa00-8f14362b0c10,Corner/Side Table,Cabinet/Shelf/Desk
317,04066588-9ccb-4324-89af-110210697471,Coffee Table,Cabinet/Shelf/Desk
318,040d99d3-ee9c-406b-bbca-6c812323badd,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
319,04110701-f3d8-4dd6-9ef3-95fa6c10ee94,TV Stand,Cabinet/Shelf/Desk
320,0412cdcb-b191-4f49-a22a-e206e61ef1c9,Nightstand,Cabinet/Shelf/Desk
321,0412fcdb-208d-42d5-9df6-5465d0118300,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
322,04141930-307c-4949-8d2e-8da3c2c6f5f4,Dining Chair,Chair
323,0414d081-c8b8-4c29-b861-c92d0970b7ac,armchair,Sofa
324,0415abaa-67b5-4554-aee0-cce2041c377e,Lounge Chair / Cafe Chair / Office Chair,Chair
325,0415b54c-9fbc-4261-b9e9-018e3910d63e,Wardrobe,Cabinet/Shelf/Desk
326,041a916a-a746-4f7d-a07a-ac58c5aaed19,Coffee Table,Cabinet/Shelf/Desk
327,041d2c63-6368-4da6-9f22-f27d53f835d0,Loveseat Sofa,Sofa
328,0424edd1-b8d0-41a3-a705-09200a44445b,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
329,042badc0-128e-4abe-8ce8-5fe3e538b4fc,Ceiling Lamp,Lighting
330,04340c6b-aa4d-4840-a570-9d2a81ebc1b0,Desk,Table
331,04345dcd-9495-46bf-951f-3c055bdf185e,King-size Bed,Bed
332,04345f2e-cf98-4061-b1b7-98612d7bf344,Three-Seat / Multi-seat Sofa,Sofa
333,0435932f-1354-3393-9ad2-5ad495a5ab7c,Dining Table,Table
334,0438729c-7669-449e-bef6-61d73b8e4d06,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
335,043f17bf-6674-439b-b304-44a441cb21b0,Corner/Side Table,Cabinet/Shelf/Desk
336,0444c7ff-18b8-4829-89c0-a4f8002184c9,Wardrobe,Cabinet/Shelf/Desk
337,0445e0f9-ef9b-4824-a13a-735f8e50cf52,Pendant Lamp,Lighting
338,04497f0a-7cf5-4478-8d85-c883870b032e,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
339,044d36af-6260-47b1-b5ed-5fbe749c9c55,TV Stand,Cabinet/Shelf/Desk
340,044e0463-2dcc-49b2-9718-dcd8a43b899f,Lounge Chair / Cafe Chair / Office Chair,Chair
341,04504ec8-c391-3b71-a60b-d55c44419ab8,Dining Chair,Chair
342,045189ef-3be4-45eb-b7aa-faf30fd51caf,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
343,045d681b-c15f-4e25-b86d-9a759766af24,Coffee Table,Cabinet/Shelf/Desk
344,0461b04b-4750-4935-b6ea-e4a32f1cf01c,,Others
345,04639e82-a7de-4a04-892d-07046ef58cb9,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
346,046db8d3-46ab-4ff5-a2d1-f480c7a57cd3,Dining Chair,Chair
347,046ddaa7-2ecc-4f49-bf3c-267c4b8f1648,Floor Lamp,Lighting
348,046e2345-5d66-4083-81fe-3cf798b1077b,Ceiling Lamp,Lighting
349,04714e6c-2095-4bd0-9158-bbfd92db067d,Barstool,Chair
350,047464cd-5011-48fe-b229-fb36a71ba9f6,Three-Seat / Multi-seat Sofa,Sofa
351,04753da7-1d93-4857-8b7f-51c50fe95568,Dining Chair,Chair
352,0479899c-c096-47c6-9a2b-25d49f1dcbc6,Nightstand,Cabinet/Shelf/Desk
353,047b23e6-5057-4a1e-9c5a-23244a62a006,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
354,047b54f0-4ee4-406f-a25c-b3f12cfa88a1,Three-Seat / Multi-seat Sofa,Sofa
355,047ff49d-65d8-4f1e-bd46-256e38ee5da4,,Others
356,048191ba-1356-38d3-985b-514f70c1a684,Dining Chair,Chair
357,0483a428-d42a-4636-a2e4-c4bb5b294375,,Others
358,0484c891-8b77-4ffc-9488-0fb020589d7c,Nightstand,Cabinet/Shelf/Desk
359,04852cf5-1987-4cbd-bf7c-de14997a7780,Folding chair,Chair
360,0491bf21-8fda-4e70-9bf1-87bd2987ad10,Coffee Table,Cabinet/Shelf/Desk
361,049384d5-21d4-40ee-83dc-376df57034f7,Three-Seat / Multi-seat Sofa,Sofa
362,0495a7ec-155e-47d2-b133-60d53080f33a,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
363,0495c345-392c-4c01-b419-c9872ca83dd1,,Others
364,04a44875-6df7-4daa-a1cd-87b514398faa,Ceiling Lamp,Lighting
365,04a5173b-47a3-311c-80fa-925bc924b296,Barstool,Chair
366,04ab3ea0-3b99-4b0f-bf4b-dee0ccd0e740,Barstool,Chair
367,04ae2dc3-d672-4394-b494-fed626c7a06b,Three-Seat / Multi-seat Sofa,Sofa
368,04af14c9-26b4-4356-b179-cd3fa4ef11dd,Kids Bed,Bed
369,04b6ce7d-3ec0-4b8f-977b-feffd8198bcc,Wardrobe,Cabinet/Shelf/Desk
370,04b7beca-998e-4249-9aa2-8179e547f7fe,Lounge Chair / Cafe Chair / Office Chair,Chair
371,04b815c0-e6a9-431d-8a48-a6e06e97573f,Pendant Lamp,Lighting
372,04b83a73-5a05-4a96-b25b-7f0160bec071,Floor Lamp,Lighting
373,04b8f221-06b7-42c7-a762-780898b8f7b2,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
374,04b9e18d-20d2-4fb5-a055-de3459719dce,Nightstand,Cabinet/Shelf/Desk
375,04ba615e-ee8d-49f2-96f0-52a16f8993ca,King-size Bed,Bed
376,04bb0dd5-b86a-42bf-93c9-b5710faa9e57,Dressing Chair,Chair
377,04bc088f-f644-397d-9d92-4d7fcc976ae5,Dining Chair,Chair
378,04be7b1b-0c5d-3f74-8dc5-63c17a7bbcc5,armchair,Sofa
379,04c00959-e681-40f3-9da4-159a4e298b09,L-shaped Sofa,Sofa
380,04c083bf-1bde-4e6a-a707-ac890b6ce79e,Wardrobe,Cabinet/Shelf/Desk
381,04c289ae-17fc-4c4a-a3b4-c5ecae294da8,Nightstand,Cabinet/Shelf/Desk
382,04c2b45f-2148-45c9-a597-65f5e295cd0b,Pendant Lamp,Lighting
383,04c3af22-bdb4-410d-b328-a59eb263d750,armchair,Sofa
384,04d0425c-4cf6-4837-893a-8fde89c4b26d,Ceiling Lamp,Lighting
385,04d0f36b-09ea-468c-96f2-d393c8ae8f62,Loveseat Sofa,Sofa
386,04d7bef7-8628-48c5-a62f-3762e54f7914,Pendant Lamp,Lighting
387,04dbb0ae-ef47-4138-9d8d-46dc6057b289,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
388,04dbc652-b127-4070-bfc3-c07fa5bc4ede,Wardrobe,Cabinet/Shelf/Desk
389,04de61d6-79b0-42d9-9695-161b818317ce,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
390,04deacdf-0326-4851-879d-bfedf1ad967b,L-shaped Sofa,Sofa
391,04deca0f-5f00-4ce4-8c49-935a27132427,Kids Bed,Bed
392,04e36426-a6c6-4c9a-befb-e208c8ebf714,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
393,04ea1fca-13d7-4ce2-bd45-9fe22317ae3d,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
394,04ec5533-0048-46c0-b52d-2950d9abf323,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
395,04ec6093-afa8-493a-a415-b0e0629ce7d0,L-shaped Sofa,Sofa
396,04eeb551-05f3-4908-b820-c64d1f3ce63f,King-size Bed,Bed
397,04f692c5-b4da-44ae-a74a-1d95b8f264d5,Ceiling Lamp,Lighting
398,04fc93fa-b48a-4ba5-838d-693439aedeab,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
399,050d7d23-7acf-439b-937e-0978eddd0ae7,Loveseat Sofa,Sofa
400,050f1c57-1195-44a5-bd98-83df80ce2268,,Others
401,050ff629-dcb5-4e2b-853d-f4dbc440e20e,King-size Bed,Bed
402,05101287-941c-4442-af2e-0eef69f136b6,Nightstand,Cabinet/Shelf/Desk
403,0510dcc8-b034-4af5-870d-37f4a3294f19,armchair,Sofa
404,0512aee9-b2e3-41c8-8db6-b93247318c97,Barstool,Chair
405,051472a0-a6fd-4dbb-b307-bfb6cf08b7f7,,Others
406,05155dce-8942-441a-af37-1adc1866beab,Wardrobe,Cabinet/Shelf/Desk
407,05171e1a-b921-4f6e-b277-13fb330495b9,Wardrobe,Cabinet/Shelf/Desk
408,0518c9eb-cc6e-477a-b1c9-0381ae26e3ac,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
409,051a9bf5-104b-4189-9449-8ff98812cd54,Corner/Side Table,Cabinet/Shelf/Desk
410,051d99b3-bce3-42a3-be64-bad56435be1a,,Others
411,051e058b-d604-4b7e-8bea-bc6dc1d43d1d,Three-Seat / Multi-seat Sofa,Sofa
412,051e5be8-de6a-4bac-b643-450c6112d6f9,,Others
413,0520536c-cac9-4e20-a2c9-528c630324e0,,Others
414,052065aa-8642-4969-abb0-98e429eb4360,Pendant Lamp,Lighting
415,0520f1d1-87de-4721-8b5f-9328222eb48d,Pendant Lamp,Lighting
416,0527525f-43af-4e62-83fb-c02ea0796c84,Two-seat Sofa,Sofa
417,0527c2ae-1580-4578-9242-05d7250823a1,Nightstand,Cabinet/Shelf/Desk
418,0528d1f6-99a7-4539-92d3-5648a302f3d7,Pendant Lamp,Lighting
419,05291d86-5851-4077-b7a5-7ce7130e7306,Loveseat Sofa,Sofa
420,052d2cb0-6a2c-4c01-8947-2a2456af8446,Children Cabinet,Cabinet/Shelf/Desk
421,052ef609-ca8a-4fbf-9dc2-d93041f5eac8,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
422,0530051e-5ac0-4986-8aee-a17dd9e3c208,,Others
423,0533cf8e-77a2-483e-8fce-543bd63adb18,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
424,05353a05-dec1-449a-bce5-9159bc345c9a,Coffee Table,Cabinet/Shelf/Desk
425,053c51f2-e007-4ea7-8a0b-50f5ef90f89e,Barstool,Chair
426,054116c5-5a21-43d0-8a16-8c8a341f014a,Corner/Side Table,Cabinet/Shelf/Desk
427,0541491e-21a3-454c-8c78-acfafaffc6d5,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
428,054692bc-e025-4cae-8661-b9eab6e9ccfd,Lounge Chair / Cafe Chair / Office Chair,Chair
429,054808d0-7f84-4553-91b2-068a981c86f6,Lounge Chair / Cafe Chair / Office Chair,Chair
430,054ae257-bd69-4e8c-b8aa-70430ee6a3d8,Coffee Table,Cabinet/Shelf/Desk
431,054cfcec-e51e-4764-b0e7-0804b251644c,Pendant Lamp,Lighting
432,0551fe88-da5a-4267-add4-428499e18cef,Corner/Side Table,Cabinet/Shelf/Desk
433,0555093c-514c-4558-88a7-e069f5eb0d43,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
434,05571815-ab9a-3526-8fba-ed9c18e9d3d0,armchair,Sofa
435,05593295-1c01-4c2b-9838-3db5b22451af,Coffee Table,Cabinet/Shelf/Desk
436,055b3004-35c6-46eb-98d5-fc442d86d504,Coffee Table,Cabinet/Shelf/Desk
437,055bc151-65bb-4ffa-88b1-8d33de4bf6f4,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
438,055e2c20-e87c-4f8b-b1ba-e41b074f1ba3,Children Cabinet,Cabinet/Shelf/Desk
439,055f37b8-af39-4baa-8c31-ea11a449be94,Dining Table,Table
440,0561f98b-635c-4d62-8ab7-c7724511b785,armchair,Sofa
441,056303ba-d344-4923-87ab-74fb7b33681c,Lazy Sofa,Sofa
442,05667d56-f53a-4d86-a7ab-382140d2eeaa,Nightstand,Cabinet/Shelf/Desk
443,056d3522-3fff-4852-af5f-acde463c2a51,Wardrobe,Cabinet/Shelf/Desk
444,056d9c19-ddb8-45d0-bc22-f9c4f0b41962,Nightstand,Cabinet/Shelf/Desk
445,056dd1f4-327c-433b-bd62-5a160ef809b3,,Others
446,056e6841-842f-4dbc-8ca9-3c7b11256f43,Children Cabinet,Cabinet/Shelf/Desk
447,0570edf6-aa2a-47d2-922a-fb5ae29fdd99,Bed Frame,Bed
448,05740eed-3ed1-472e-81b6-f651395c4ada,Nightstand,Cabinet/Shelf/Desk
449,0578c7ef-888a-43f0-aa8b-e248816a40b9,Three-Seat / Multi-seat Sofa,Sofa
450,057a6e38-79dd-48e7-907d-e7add444f69a,,Others
451,058428d6-526e-3a63-a65e-fb646465e38e,Three-Seat / Multi-seat Sofa,Sofa
452,058581dc-2c4f-46b6-8648-7637dec10d07,Lounge Chair / Cafe Chair / Office Chair,Chair
453,0585a449-af43-4e62-a137-037b7c70997f,Loveseat Sofa,Sofa
454,05866acd-800e-4ec0-83b1-e0243a54bfe3,Dressing Table,Table
455,0587b568-e7e7-4022-9e65-b2c7f53cd907,Pendant Lamp,Lighting
456,058ced76-4e44-4d5d-af97-352b66ba3f42,Corner/Side Table,Cabinet/Shelf/Desk
457,058ea086-ac00-46be-91ab-e60d684864dd,armchair,Sofa
458,0590988e-aad9-39e2-b613-b9787ecdfa52,Dining Chair,Chair
459,05929327-fc23-4b20-9741-b94c24c2932a,Lazy Sofa,Sofa
460,05940431-6b68-4a02-8d56-f4aa23e5d98b,Wardrobe,Cabinet/Shelf/Desk
461,059436c9-f5b3-420a-a4b6-8329d564a5d4,,Others
462,05952587-9eff-4236-a1e5-5f5c4034abc8,Desk,Table
463,05984bcb-a6bb-4fd4-ab8c-780edab8aa2f,Three-Seat / Multi-seat Sofa,Sofa
464,059e7334-386c-4c22-99ed-65e4d191ed9f,Shoe Cabinet,Cabinet/Shelf/Desk
465,05a1022b-8ae9-437f-8913-e2a337780905,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
466,05a22ecc-13bc-4b38-b8f6-3526d210a0ac,Children Cabinet,Cabinet/Shelf/Desk
467,05a5e69e-bab7-4b3a-b89c-fbc54f63c3ca,armchair,Sofa
468,05a66fb7-1c09-468e-9187-6ff395364045,Dining Table,Table
469,05a8236d-3aed-41da-aa0b-bc66cc7a2161,L-shaped Sofa,Sofa
470,05a94943-152e-49fb-bcf3-2ffd258f2ba6,Loveseat Sofa,Sofa
471,05aca84e-9a24-45a1-b6e7-482380d34304,Pendant Lamp,Lighting
472,05ae8b65-0d7a-4563-82cb-15d17866d9d9,,Others
473,05b03925-70b7-4dc5-afaa-60567e89bb0a,King-size Bed,Bed
474,05b20215-776e-320f-be17-798787b531a6,armchair,Sofa
475,05b600f7-e1f8-4ffb-af19-8c68d312c5a6,Pendant Lamp,Lighting
476,05bd9b39-5166-4730-8707-038fbc78c986,King-size Bed,Bed
477,05bdab52-1b44-4183-929f-eafba68391f0,Bed Frame,Bed
478,05be3726-480e-40c2-888b-74f4d56ede4a,Lounge Chair / Cafe Chair / Office Chair,Chair
479,05c2ba89-d3ef-47d9-b272-149712dd9b1e,Coffee Table,Cabinet/Shelf/Desk
480,05c3feb9-8e55-4a23-beb7-bd8698791e2c,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
481,05c8718d-3a0e-4063-a40d-977b36075e30,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
482,05cbeca2-1dd6-4e98-a2f7-7907925dd9bc,Tea Table,Cabinet/Shelf/Desk
483,05d1481f-8a79-4995-ad2d-1a43212830a1,Pendant Lamp,Lighting
484,05d446ef-69a8-4f85-a8fa-a43cf426c551,Dining Table,Table
485,05d628ef-e510-4f6a-8862-ade7405dd3f4,TV Stand,Cabinet/Shelf/Desk
486,05dc963e-e0e3-4148-902d-f38dee2eafb9,TV Stand,Cabinet/Shelf/Desk
487,05dd288f-ce85-4f1c-b218-f27354225915,armchair,Sofa
488,05ddba2d-6a8a-47d0-a8fc-90ebf5df2871,Wardrobe,Cabinet/Shelf/Desk
489,05e1a765-ab62-49c0-a40e-adf7ede590c4,King-size Bed,Bed
490,05e1e090-8fc0-357a-9ad2-19c4289c6058,L-shaped Sofa,Sofa
491,05e6f7c4-e7d2-323e-a8e5-2748831a18ae,armchair,Sofa
492,05e875a4-a420-4c81-bcb3-e985eb856f22,Dining Table,Table
493,05ec0db1-b7f3-424a-a250-3fe22f7ab997,Lazy Sofa,Sofa
494,05ed4b24-6e66-427f-9c2c-7b429a5807fd,Three-Seat / Multi-seat Sofa,Sofa
495,05ee1cfc-6b3a-45b5-8e99-833cd6a4d2e1,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
496,05f03056-cbed-422d-8c55-513a88a763ec,armchair,Sofa
497,05f33669-6a06-4415-9a37-9fcff31c7469,Ceiling Lamp,Lighting
498,05f3ad13-7ced-42f9-baa0-340bbac7f98d,Three-Seat / Multi-seat Sofa,Sofa
499,05f6eb5a-60a8-462b-ad0e-cfdd7f526e9c,King-size Bed,Bed
500,05faf43b-c747-468c-a863-4a00b8761b9d,Corner/Side Table,Cabinet/Shelf/Desk
501,05ff8148-7281-46cc-9c40-a66587725a06,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
502,060138f6-4af4-42dc-a361-bd3701fbd26a,,Others
503,06044eb3-2670-43da-ac45-f8db75729698,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
504,06076098-db10-3e24-a871-ead183510996,Three-Seat / Multi-seat Sofa,Sofa
505,060c4f7c-0640-4e5a-884e-36250b2527f4,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
506,060df42f-d188-490a-988a-19439a7b6127,Lounge Chair / Book-chair / Computer Chair,Chair
507,060eba93-a0cb-4382-b2bc-a25e606a97e3,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
508,060f87eb-3b9b-4131-b045-e7a8578e8c1d,armchair,Sofa
509,061829aa-2d59-4e63-9a3a-6867e08a558e,TV Stand,Cabinet/Shelf/Desk
510,061892b4-bda8-499c-bd2d-7d10f0a230b7,TV Stand,Cabinet/Shelf/Desk
511,061e8cde-d140-431a-93fb-68b57754f2ae,Couch Bed,Bed
512,06213f44-aa13-3208-a360-bff6a1df41ac,Loveseat Sofa,Sofa
513,06252e70-567f-4cc4-9056-0733ffed2c70,Pendant Lamp,Lighting
514,0629cbd0-8721-437d-a34a-952a9e2b2f5f,TV Stand,Cabinet/Shelf/Desk
515,062a8d99-312a-44a2-b0ec-80e786269cf4,,Others
516,062d9bec-df16-4fd6-98ad-57ebc1b71753,Three-Seat / Multi-seat Sofa,Sofa
517,0631186c-1f4b-48fe-9285-52f5214af737,Three-Seat / Multi-seat Sofa,Sofa
518,0639d4c7-1ac5-4631-9ec1-4d7808a3e360,Loveseat Sofa,Sofa
519,063aa0bf-75fb-37f3-8b1c-6c977c9bfcef,armchair,Sofa
520,063ca905-784e-404e-ba3e-c97854244055,,Others
521,064159ad-2984-3042-a961-7ec585e55ee9,Dining Chair,Chair
522,064b6e1b-aa14-4eb0-8021-f3eb81a58c01,Shelf,Cabinet/Shelf/Desk
523,064b7591-f01f-4520-8690-ead009ce8b7d,King-size Bed,Bed
524,064bdaa9-b5a4-4c51-a8a5-bf56e37e61d8,armchair,Sofa
525,06502e02-e43f-4371-9ef9-293d62827bfb,Coffee Table,Cabinet/Shelf/Desk
526,06509395-ad6d-4511-a033-99cb87b77406,Corner/Side Table,Cabinet/Shelf/Desk
527,0651a152-fea1-4062-a6a3-758ddb3a1d3d,Loveseat Sofa,Sofa
528,06520b1f-f153-4a98-a89c-6561ec40b318,Dining Chair,Chair
529,0654977c-00ef-4c03-bc5b-084d98f88612,Ceiling Lamp,Lighting
530,065ce67a-19e8-4a6e-bb60-a23e64d214ee,Dining Chair,Chair
531,0662b280-7d72-4284-b237-3b33eeed4ee3,,Others
532,06638f22-d2e9-4223-affc-9547dc4c633c,Wine Cabinet,Cabinet/Shelf/Desk
533,06658bda-8c15-4b6e-907a-5e0d307adf88,armchair,Sofa
534,066a6e67-86a5-497c-93ef-95ee8cb3093a,Nightstand,Cabinet/Shelf/Desk
535,066ab8fb-dcad-40b7-9404-15f40f1d8e99,Three-Seat / Multi-seat Sofa,Sofa
536,066db2c2-ff15-40d2-9da6-651eaa28e31a,Pendant Lamp,Lighting
537,0672476a-38c2-4f15-a2d4-ff0a06caf9a6,Corner/Side Table,Cabinet/Shelf/Desk
538,06750943-96f3-49e4-b60e-d95628458afd,Round End Table,Cabinet/Shelf/Desk
539,067772b4-1484-4d66-9ccc-2d2513ee93f8,L-shaped Sofa,Sofa
540,06791438-cfa8-4e29-95cc-4ff8107e3456,Coffee Table,Cabinet/Shelf/Desk
541,0679c9e0-e5f1-4644-934b-28b8b9be3ec0,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
542,067ffb4f-f8d2-4030-a51f-e93f3e6aebb6,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
543,0682b215-d6e0-4645-bd67-547b8d398680,Shelf,Cabinet/Shelf/Desk
544,0683738e-40ed-4edc-bb0e-e00b529a22fb,TV Stand,Cabinet/Shelf/Desk
545,068bc916-69aa-4153-ac1f-8cb0a00e4cde,King-size Bed,Bed
546,069045d8-29ed-40cb-a014-3252241aa7aa,Barstool,Chair
547,069c12a1-f8a1-4bd2-aedd-4a052348b3e4,Desk,Table
548,069c9c06-cec6-456b-b07d-d668ba08e7ea,Dining Table,Table
549,06a02e7c-af9d-42b9-a112-b0c7357c1bd7,Dining Chair,Chair
550,06a11496-dadc-469d-86ec-1c15fe15fa1e,Ceiling Lamp,Lighting
551,06ac81e0-b5f5-4269-9540-885408b03d4a,armchair,Sofa
552,06ae1de0-44fd-496c-9f98-ad7ea1643b91,,Others
553,06b5cbc6-9ab4-3c9d-a4c3-de7391395590,Three-Seat / Multi-seat Sofa,Sofa
554,06bb1295-131b-471a-8e97-66251b0f79fd,Ceiling Lamp,Lighting
555,06bbaf72-56e7-4f9e-8be4-cb028c7b73de,Dining Table,Table
556,06bc6193-058e-4183-8981-fdad7b5c5507,armchair,Sofa
557,06bef41e-8730-3825-930d-a68f5a783b5e,armchair,Sofa
558,06c15b5e-2354-43f0-bef4-82ec94ee9ee2,Lounge Chair / Cafe Chair / Office Chair,Chair
559,06c64e80-3f72-4947-8022-6a85518269c6,Pendant Lamp,Lighting
560,06cab26d-008a-4063-8602-965e21304ae3,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
561,06ccac96-3ca8-4bd0-aee2-64f1b495f485,King-size Bed,Bed
562,06cead8d-3a07-466f-a141-4cc4c792d3fd,King-size Bed,Bed
563,06cf2c51-14c7-4d67-9ae3-f86f9738e52b,Dining Table,Table
564,06cf411f-a021-4bf1-b417-26ca819591f7,Loveseat Sofa,Sofa
565,06d0beb2-9724-4e98-929d-80b23a31775a,Nightstand,Cabinet/Shelf/Desk
566,06d231d8-c2c1-4605-82e7-a0b7c05200ff,Lounge Chair / Book-chair / Computer Chair,Chair
567,06d3b5d6-5fd3-478f-969d-9f322fca9705,Three-Seat / Multi-person sofa,Sofa
568,06d5595f-679e-423c-b011-9619edaaac60,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
569,06d581b5-5fb7-42e7-8903-2406d513d1c7,Nightstand,Cabinet/Shelf/Desk
570,06d73a72-69bf-483d-919f-8e7084968b8c,Dressing Table,Table
571,06dfd96e-44c4-402b-896a-c895cd537929,Kids Bed,Bed
572,06e80991-bff5-46ab-bb8f-93e270f61a1c,Corner/Side Table,Cabinet/Shelf/Desk
573,06ed337c-0db5-40be-8114-884082e0edb4,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
574,06ee06af-0444-42ff-ad6a-b89ef8db07a3,Lounge Chair / Book-chair / Computer Chair,Chair
575,06f22c3b-f7bb-4c24-9e00-14034c01e956,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
576,06fa510a-de04-45f5-b54b-d1ddacc27a4b,Wardrobe,Cabinet/Shelf/Desk
577,06fb812d-213f-4928-bd37-8d690b11c2fa,Bed Frame,Bed
578,06fff01a-f954-41da-b412-43c637064b3c,armchair,Sofa
579,0700a450-c65f-4e4c-89b5-85bfb76cc8b8,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
580,07056bdb-8cab-347a-b55f-cfafaceec5c3,armchair,Sofa
581,0708dd7c-e021-4954-9801-bd3cd8b0ad25,Wine Cabinet,Cabinet/Shelf/Desk
582,070c3dec-0acd-3e75-ad61-8ef2ff3972a1,Lounge Chair / Cafe Chair / Office Chair,Chair
583,070f1e42-ca80-4ad3-ab24-9a89d79e802e,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
584,07131da3-8ba0-44d8-a9f9-b22ce5479d45,,Others
585,0716c42b-1e69-4e9f-a290-8fe46b191aed,Pendant Lamp,Lighting
586,0719955a-133a-44d3-b8c9-642cf58a475d,,Others
587,071eb691-1ed7-486e-9ace-0c2ef72f063c,Floor Lamp,Lighting
588,071ef5b5-90dc-4690-990c-6d7892ce818e,,Others
589,07214ffa-265b-459d-a953-1680df82d6e5,,Others
590,072359a9-8c50-4d8f-83b9-4967d32c9e5e,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
591,072a7dc1-aaac-4c88-b5af-5fb94fe73edf,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
592,072e2594-18f3-4f45-b52c-8698ae904a37,Children Cabinet,Cabinet/Shelf/Desk
593,0737c1e0-1376-4a7c-867b-d2cc813922fd,Dining Table,Table
594,07380e1b-c6a1-444b-8223-c6626e6c10b6,Three-Seat / Multi-seat Sofa,Sofa
595,0738eb4e-fcf2-4b6a-96a0-f5702b8e5365,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
596,0738f615-ab11-411c-b509-e6f5a044a7b9,Lounge Chair / Book-chair / Computer Chair,Chair
597,07392862-da58-4148-9fea-cc2bb888bd25,,Others
598,073e761b-b9c4-4e9b-af2c-4e65f7f1a9bf,King-size Bed,Bed
599,074ef4d4-cb22-4a0e-a611-3a579b9b21a2,Pendant Lamp,Lighting
600,075506a7-2ab4-4905-b156-fb1d93069fcc,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
601,075b83e7-0eeb-4fde-92a6-450de08bbf74,,Others
602,07617bec-eb19-45e8-9159-c45b271682d5,Corner/Side Table,Cabinet/Shelf/Desk
603,07624dbf-6451-4973-bfce-3a343cb80f38,Dining Table,Table
