id,front,nmaterials,minPoint,maxPoint,aligned.dims,index
01dd4fe2-4d8f-4aa3-85e6-dad2af7ec744,"0, 0, 1",0,"-39.1656,0.,-42.1029","39.1656,73.4984,42.1029","7833.12,7349.84,8420.58",156
01ddee89-26d2-48e5-a413-959b26472bcf,"0, 0, 1",0,"-0.725,0.,-0.244441","0.725004,0.87,0.244659","145.0004,87.,48.91",157
01dfc00c-638a-4890-8788-ccd35e567602,"0, 0, 1",0,"-0.272327,-0.,-0.256044","0.272327,0.47869,0.256044","54.4654,47.869,51.2088",158
01e2dd49-dbbd-3bc4-84f2-ebeef1447f55,"0, 0, 1",0,"-39.5196,0.,-39.5196",",39.5196,109.0105,39.5196",",7903.92,10901.05,7903.92",159
01e96e4a-2d27-4c48-8135-9a673056a1e6,"0, 0, 1",0,"-16.7602,0.,-19.0304","16.7602,5.8296,19.0304","3352.04,582.96,3806.08",160
01ed86b1-ced4-4912-ad00-bc6f577b0d2f,"0, 0, 1",0,"-0.292966,0.000377,-0.292967","0.292966,0.448269,0.292967","58.5932,44.7892,58.5934",161
01efd00d-e214-43f4-b2e9-2c288d677aed,"0, 0, 1",0,"-1.343472e+00,1.140000e-04,-4.936860e-01","1.343472,0.947466,0.492599","268.6944,94.7352,98.6285",162
01f5b5f8-dc11-4294-a28f-136f4206d022,"0, 0, 1",0,"-4.49999e+01,-1.07157e-15,-1.75000e+01",",44.9999,176.84,17.5",",8999.98,17684.,3500.",163
01f5d6fd-fe85-41e5-ba06-7dc66f28fbbe,"0, 0, 1",0,"-2.28023e+01,-2.43995e-03,-2.56690e+01","22.8015,81.1699,25.6642","4560.38,8117.233995,5133.32",164
01fdf241-67bb-482c-844c-61e261b8d484,"0, 0, 1",0,"-1.45989e-01,-6.60000e-05,-1.23990e-01","0.145989,0.869998,0.12422","29.1978,87.0064,24.821",165
01fdfcaf-beb5-4fc0-af71-bfa501969aa8,"0, 0, 1",0,"-17.2799,0.,-12.6582","17.2799,21.9121,12.6582","3455.98,2191.21,2531.64",166
01fe3767-6f21-49cf-b8da-e16b53267dc8,"0, 0, 1",0,"-0.241016,0.,-0.285222","0.241016,0.84,0.28553","48.2032,84.,57.0752",167
020186ad-8a54-3b21-9fca-ac8e5cd18b67,"0, 0, 1",0,"-0.228352,-0.000337,-0.20271","0.22514,0.805265,0.20271","45.3492,80.5602,40.542",168
020238c3-1401-433f-91dc-4bd1936a4cc4,"0, 0, 1",0,"-0.282692,0.,-0.271222","0.282692,0.542345,0.271222","56.5384,54.2345,54.2444",169
02048b39-096a-454b-82d8-26a1c323b8ac,"0, 0, 1",0,"-0.402129,0.,-0.34025","0.402322,0.922579,0.33975","80.4451,92.2579,68.",170
02057cc8-a1d0-43bf-b8b8-3e1a8aacfe95,"0, 0, 1",0,"-0.272846,-0.,-0.180979","0.272846,0.8794,0.180979","54.5692,87.94,36.1958",171
0207d0ca-ddda-3740-a866-8031de2f2ad8,"0, 0, 1",0,"-1.170641,0.,-0.696081","0.810559,0.762,0.370719","198.12,76.2,106.68",172
020a1fca-7ebf-46e7-9fd5-72651f2ada81,"0, 0, 1",0,"-2.15000e+01,-3.55271e-15,-2.19959e+01","21.5,49.7766,21.9959","4300.,4977.66,4399.18",173
020aa1aa-426d-4b52-85cf-fe05cc0b53ab,"0, 0, 1",0,"-1.73205e+01,-5.40161e-04,-1.73116e+01","17.3098,41.366,17.3249","3463.03,4136.6540161,3463.65",174
020e593a-4002-4be1-9c37-183aacefdcf1,"0, 0, 1",0,"-37.0042,0.,-1.55",",37.0042,128.5545,1.55",",7400.84,12855.45,310.",175
020e7a6d-d655-449f-b048-9054d00d0994,"0, 0, 1",0,"-1.34907,-0.001665,-0.622752","1.3472,0.865723,0.623258","269.627,86.7388,124.601",176
02133f42-f8b1-4b10-9fe2-dec9a0bd1325,"0, 0, 1",0,"-1.15410e+02,-1.27463e-03,-1.29452e+02","115.511,116.526,129.724","23092.1,11652.727463,25917.6",177
02184d48-ffc2-400b-9a97-dcfd3461dee5,"0, 0, 1",0,"-60.8215,0.,-30.0869",",60.8215,153.109,30.0869","12164.3,15310.9,6017.38",178
02190a8e-1841-4b11-80b0-c9c5e6e6ca01,"0, 0, 1",0,"-0.7553,0.,-1.0837","0.7553,0.875466,1.0837","151.06,87.5466,216.74",179
021998d6-2d2d-40d4-ba50-888a0bda1ca4,"0, 0, 1",0,"-3.89081e-01,6.40000e-05,-4.40350e-01","0.388976,0.690209,0.440136","77.8057,69.0145,88.0486",180
021a2836-75da-4cee-8496-4f5d82317be9,"0, 0, 1",0,"-0.499999,0.,-0.899848","0.499848,1.370643,0.899848",",99.9847,137.0643,179.9696",181
021b6af9-a974-4f7a-bf46-e2e33615e733,"0, 0, 1",0,"-0.808725,0.,-0.379336","0.808756,0.708299,0.380124","161.7481,70.8299,75.946",182
0220bd66-882a-4f00-9009-f5788caeab72,"0, 0, 1",0,"-0.900241,0.,-0.200383","0.900241,0.500936,0.200354","180.0482,50.0936,40.0737",183
022378be-f0d1-431f-b4b1-0f75f0c4397f,"0, 0, 1",0,"-1.612474,0.,-0.359402","1.611985,1.242536,0.35887","322.4459,124.2536,71.8272",184
0223c3f7-887d-4093-bb72-7547fc7fccac,"0, 0, 1",0,"-0.750547,0.,-0.208342","0.750548,0.913893,0.208526","150.1095,91.3893,41.6868",185
02250622-9b86-436d-9709-e27542a7bd66,"0, 0, 1",0,"-4.72038e-01,7.30000e-05,-3.92854e-01","0.471841,1.044167,0.392854",",94.3879,104.4094,78.5708",186
02257385-803f-4d93-b4f6-156ae1c5b8fa,"0, 0, 1",0,"-3.12398e-01,-2.18000e-04,-3.11726e-01","0.313632,0.889204,0.311313","62.603,88.9422,62.3039",187
022752c5-25f8-4cd4-af6d-c593465f8ad9,"0, 0, 1",0,"-0.402816,0.,-0.402816","0.402816,0.344082,0.402816","80.5632,34.4082,80.5632",188
022895dd-19c5-46ee-8de6-f2ba11b68c57,"0, 0, 1",0,"-0.395156,0.,-0.24508","0.395168,0.511564,0.245036","79.0324,51.1564,49.0116",189
022cf426-77dd-4300-8fef-3d256991ad61,"0, 0, 1",0,"-1.21066,0.,-0.517587","1.21059,0.782329,0.51776","242.125,78.2329,103.5347",190
022e3919-207c-437a-b4ae-e56359c0ea5a,"0, 0, 1",0,"-1.107051,-0.,-0.203991","1.106563,0.774712,0.203806","221.3614,77.4712,40.7797",191
02329346-dbc8-45b5-a992-6c3c861f14d5,"0, 0, 1",0,"-5.02988e+01,2.78320e-03,-1.67108e+01",",50.2988,101.135,16.6286","10059.76,10113.22168,3333.94",192
023d074c-d94a-4d9c-b861-7043a259d04f,"0, 0, 1",0,"-4.40831e+01,-2.56348e-04,-4.42100e+01",",44.1356,101.253,44.1926",",8821.87,10125.3256348,8840.26",193
023dd6cc-ca41-4f4c-82f8-67737acd2675,"0, 0, 1",0,"-8.87215e-01,-4.10000e-05,-3.66830e-01","0.888078,0.794409,0.366827","177.5293,79.445,73.3657",194
024ee5bd-f5b5-4c2c-8c6e-ab6673c28faa,"0, 0, 1",0,"-5.10112e+01,-1.42109e-15,-2.57859e+01",",51.0112,137.054,25.7805","10202.24,13705.4,5156.64",195
025336c8-61ba-4cb9-b844-a67ae7d553ff,"0, 0, 1",0,"-0.256942,0.,-0.24964","0.256942,0.847617,0.24964","51.3884,84.7617,49.928",196
025544db-5680-4faa-9459-1a7b03a8f299,"0, 0, 1",0,"-0.936963,0.,-0.303997","0.936963,2.66367,0.303997","187.3926,266.367,60.7994",197
025a63d5-0600-4101-8252-b6318f938695,"0, 0, 1",0,"-0.878456,0.004078,-1.042697","0.879417,0.992461,1.044465","175.7873,98.8383,208.7162",198
025c16c8-6ce7-4eb5-8817-2f299f4bad84,"0, 0, 1",0,"-7.43133e-01,-4.20000e-05,-1.10863e+00","0.743032,1.47466,1.10859","148.6165,147.4702,221.722",199
02614c5c-810e-42c8-911b-6c0d35e88a18,"0, 0, 1",0,"-34.0327,-0.,-7.8255","34.0327,22.0819,7.8255","6806.54,2208.19,1565.1",200
0266e4a3-26e6-44a0-8259-f5d05befe81c,"0, 0, 1",0,"-1.400428e+00,1.000000e-06,-4.329790e-01","1.400823,0.777039,0.432712","280.1251,77.7038,86.5691",201
026af98a-e9fb-436e-8a75-dd6c3e98b07f,"0, 0, 1",0,"-0.565093,0.,-0.230889","0.564918,0.81659,0.231091","113.0011,81.659,46.198",202
026b3a27-85f5-4061-9991-7d6182ad8861,"0, 0, 1",0,"-0.223909,0.,-0.223909","0.223909,0.456409,0.223909","44.7818,45.6409,44.7818",203
026c0749-dc3a-48e3-8c43-60e5447bedbb,"0, 0, 1",0,"-41.5,0.,-22.5",",41.5,116.,22.5",",8300.,11600.,4500.",204
026d4902-3efb-4d3e-a5f8-dfc7998df47b,"0, 0, 1",0,"-5.22251e-01,4.00000e-05,-4.04308e-01","0.522431,0.829178,0.404326","104.4682,82.9138,80.8634",205
0271ee09-252a-4542-b363-d7ba9b83d38e,"0, 0, 1",0,"-3.26980e+01,-3.06692e-02,-3.27223e+01","32.734,74.4898,32.7437","6543.2,7452.04692,6546.6",206
028321de-918c-45d3-bb08-e499bf9a1c49,"0, 0, 1",0,"-0.365394,0.,-0.365373","0.365373,0.627485,0.365373","73.0767,62.7485,73.0746",207
02859936-a048-47cb-a157-f41f2da9826f,"0, 0, 1",0,"-3.45204e-01,-2.54000e-04,-3.70401e-01","0.346226,0.809293,0.370976","69.143,80.9547,74.1377",208
028831c2-c547-4adb-b6e9-85e0683dd2b6,"0, 0, 1",0,"-12.9931,0.,-4.43659","12.9931,18.2232,4.43762","2598.62,1822.32,887.421",209
0290a7c0-9ef3-4cb9-bdce-229f8d57c80d,"0, 0, 1",0,"-0.896843,0.,-0.269191","0.896825,0.483054,0.269191","179.3668,48.3054,53.8382",210
02970dfb-ec72-49a1-ae76-93146fd14e7e,"0, 0, 1",0,"-0.647474,0.,-0.300372","0.647474,0.3568,0.300372","129.4948,35.68,60.0744",211
029d0231-a5c8-403f-93d4-790cd153d2f9,"0, 0, 1",0,"-3.302e-01,-3.000e-05,-2.794e-01","0.3302,0.7112,0.2794","66.04,71.123,55.88",212
02a2edbf-ca38-4faa-874c-ac0e46b3d81d,"0, 0, 1",0,"-2.69733e+01,-2.90871e-06,-9.27194e+00",",26.9733,162.799,9.27194",",5394.66,16279.90029087,1854.388",213
02a64bc1-70d6-4da7-98c8-19038cfe95ec,"0, 0, 1",0,"-0.630838,0.,-0.128888","0.630838,0.495606,0.128916","126.1676,49.5606,25.7804",214
02ab9d20-ee01-40b3-b3bc-9bdcc066d382,"0, 0, 1",0,"-0.566913,0.,-0.566185","0.566913,0.582373,0.566185","113.3826,58.2373,113.237",215
02abb1b9-9644-4881-979d-98db21733616,"0, 0, 1",0,"-1.14028e+02,1.41056e-05,-7.86814e+01","114.028,196.711,78.6603","22805.6,19671.09858944,15734.17",216
02b26e96-d260-34b5-86c5-ee000e395642,"0, 0, 1",0,"-0.437552,0.,-0.41049","0.437552,0.400238,0.41049","87.5104,40.0238,82.098",217
02b5ff73-9a6d-4aa9-994c-1355acce88d2,"0, 0, 1",0,"-0.329974,0.,-0.329973","0.329974,0.60176,0.329973","65.9948,60.176,65.9946",218
02b8f6a3-9abb-4d3d-8950-8b7a7c81b40e,"0, 0, 1",0,"-8.00000e-01,-1.00000e-06,-2.07395e-01","0.8,0.5,0.207443","160.,50.0001,41.4838",219
02bb6c69-603c-4d60-ab2d-1c4f129acca2,"0, 0, 1",0,"-0.278442,0.000444,-0.278487","0.278442,0.590711,0.278487","55.6884,59.0267,55.6974",220
02bfd47f-1ca7-4ae4-b430-58caf73cc4a3,"0, 0, 1",0,"-0.301094,0.,-0.296935","0.301423,0.43149,0.29666","60.2517,43.149,59.3595",221
02c185b1-4389-47d1-a14a-922e8710c998,"0, 0, 1",0,"-25.6883,0.,-41.1579",",25.6883,168.9565,41.1579",",5137.66,16895.65,8231.58",222
02c42ff4-8c7b-4eb1-97e2-b40ed18b02eb,"0, 0, 1",0,"-1.55488,0.,-0.362851","1.55488,2.23153,0.362851","310.976,223.153,72.5702",223
02c605ad-1969-4193-ba95-5e770133ab4b,"0, 0, 1",0,"-21.697,-0.,-23.0166","21.697,62.6378,23.0166","4339.4,6263.78,4603.32",224
02ca8be6-bd56-4978-8d94-a49dc559d60f,"0, 0, 1",0,"-0.205904,0.,-0.205904","0.205904,0.617785,0.205904","41.1808,61.7785,41.1808",225
02cc7cc5-6e9e-4516-89fa-e9028570531d,"0, 0, 1",0,"-1.24784e+00,5.00000e-05,-5.10204e-01","1.24798,0.916423,0.509232","249.582,91.6373,101.9436",226
02d0e301-c53f-41fc-b7d3-49d1f4a27610,"0, 0, 1",0,"-2.28469e+01,-7.76206e-16,-2.28383e+01",",22.8079,168.706,22.7581",",4565.48,16870.6,4559.64",227
02d15e1b-09d5-425c-8323-0a423f655615,"0, 0, 1",0,"-0.946108,-0.,-0.604173","0.946087,2.05638,0.604173","189.2195,205.638,120.8346",228
02dabe94-29fe-4f44-a7b0-8d12b6281806,"0, 0, 1",0,"-6.84769e-01,-8.00000e-06,-1.05828e+00","0.683954,1.15389,1.05781","136.8723,115.3898,211.609",229
02e29d12-b9b5-459a-be1e-5b9c7db90940,"0, 0, 1",0,"-2.50000e+01,3.05176e-06,-2.50000e+01","25.,60.0241,25.","5000.,6002.40969482,5000.",230
02e6a504-6ad4-4d29-a9ba-1d531a900e53,"0, 0, 1",0,"-4.00000e+01,-3.05176e-06,-2.25000e+01","40.,81.,22.5","8000.,8100.00030518,4500.",231
02ec0930-bb00-43a8-b10a-75e78493ae5f,"0, 0, 1",0,"-151.4772,0.,-1.5251","151.4772,262.805,1.5251","30295.44,26280.5,305.02",232
02ec9206-7267-45c2-9fa7-2f738586542f,"0, 0, 1",0,"-0.569075,-0.,-0.456196","0.569181,0.39685,0.456439","113.8256,39.685,91.2635",233
02ee277f-5c0e-42d9-8174-34a6205a3ef5,"0, 0, 1",0,"-7.75006e-01,-2.00000e-06,-1.83406e-01","0.775006,0.575003,0.183412","155.0012,57.5005,36.6818",234
02f2661b-f392-4faf-8f9c-5b52f9d497b5,"0, 0, 1",0,"-3.00102e+01,-2.53773e-04,-3.35735e+01","30.,86.9515,33.6209","6001.02,8695.1753773,6719.44",235
02f2de57-d296-44f3-b2bf-dd56f7ebffb9,"0, 0, 1",0,"-1.11745,0.,-1.08826","1.11745,1.12617,1.08937","223.49,112.617,217.763",236
02f7c147-a104-47a2-b8a0-438231c0a254,"0, 0, 1",0,"-0.533555,0.,-0.226083","0.533555,0.351351,0.226083","106.711,35.1351,45.2166",237
02f82ac8-f8a3-4220-831e-f6d231cd3dfb,"0, 0, 1",0,"-1.12802,-0.,-1.23225","1.12802,1.45911,1.23315","225.604,145.911,246.54",238
02ffddd9-2746-4cae-8676-82eb2e5bf3ae,"0, 0, 1",0,"-1.68376,-0.,-0.514817","1.68376,1.09675,0.515239","336.752,109.675,103.0056",239
03051836-f41b-4fb5-88d9-de7fd5ae86b7,"0, 0, 1",0,"-0.261534,0.,-0.262103","0.261466,0.953957,0.262381","52.3,95.3957,52.4484",240
03061344-a456-45b8-995a-123bacfbeb33,"0, 0, 1",0,"-0.607576,0.,-1.514433","0.607576,1.085818,1.514433","121.5152,108.5818,302.8866",241
03085683-3508-4e31-8cc1-c27f0d65eea9,"0, 0, 1",0,"-6.98164e+01,-2.84124e-06,-2.17820e+01",",69.8164,241.746,21.7821","13963.28,24174.60028412,4356.41",242
030ae38a-67b0-4936-ad29-d3b9d13bf055,"0, 0, 1",0,"-1.44328e+02,1.52588e-06,-1.44014e+02","144.335,82.417,144.026","28866.3,8241.69984741,28804.",243
0311b280-2ba9-47ff-a09a-af573deb74ab,"0, 0, 1",0,"-0.618491,0.,-0.592586","0.618491,1.604681,0.592586","123.6982,160.4681,118.5172",244
0312fba3-cf31-4e4d-b6b2-3d9967750577,"0, 0, 1",0,"-3.01526e+01,-4.02451e-03,-2.16762e+01","30.1042,58.4013,21.7574","6025.68,5840.532451,4343.36",245
0313fd95-4eb9-4045-a688-c4ecb872f64e,"0, 0, 1",0,"-3.96240e+01,-9.94286e-03,-3.60631e+01","39.6057,41.6312,36.064","7922.97,4164.114286,7212.71",246
0317d47f-10e5-412d-bb8a-8000965052fa,"0, 0, 1",0,"-4.91920e+01,-1.77411e-03,-2.74703e+01",",49.1842,220.871,27.476",",9837.62,22087.277411,5494.63",247
0319e2eb-8b39-40e6-81cf-4b8e4cde6fa7,"0, 0, 1",0,"-0.278956,-0.,-0.257022","0.278956,0.436935,0.257022","55.7912,43.6935,51.4044",248
031e135c-7937-449d-bfba-fa29f991c535,"0, 0, 1",0,"-0.309588,0.,-0.270699","0.309618,0.402031,0.270808","61.9206,40.2031,54.1507",249
0327502e-993e-42f4-a9d3-85593c561ae7,"0, 0, 1",0,"-0.305,0.,-0.26322","0.305,0.625,0.263223","61.,62.5,52.6443",250
0328c7a4-560f-416b-8207-3bd7519659e0,"0, 0, 1",0,"-1.173023,-0.,-0.518075","1.173023,1.022218,0.517711","234.6046,102.2218,103.5786",251
032c235f-47b4-4827-a9d8-77230cbffd1c,"0, 0, 1",0,"-1.39292,-0.,-0.300822","1.39258,2.4211,0.301092","278.55,242.11,60.1914",252
032f82f5-ffc8-4240-9545-ec5311eaf01b,"0, 0, 1",0,"-0.276079,0.,-0.275866","0.276074,0.533795,0.276075","55.2153,53.3795,55.1941",253
03312b51-719b-4f64-b130-798301de5212,"0, 0, 1",0,"-0.40743,0.,-0.322756","0.407431,0.887,0.322756","81.4861,88.7,64.5512",254
03324866-9cfd-4b45-8142-f009f2c0b4c2,"0, 0, 1",0,"-0.871932,0.,-0.314122","0.871932,0.741022,0.314122","174.3864,74.1022,62.8244",255
033280d4-d766-4edf-b499-6c1c1c402c50,"0, 0, 1",0,"-0.868072,0.,-0.331959","0.868072,2.15195,0.331959","173.6144,215.195,66.3918",256
03329697-7726-41f8-948f-9607d0c61fac,"0, 0, 1",0,"-0.75,-0.,-0.2","0.75,0.999359,0.2","150.,99.9359,40.",257
0332fbf1-d55f-4af3-8782-71719b104a02,"0, 0, 1",0,"-19.0136,0.,-16.6116","19.0136,13.9779,16.6116","3802.72,1397.79,3322.32",258
03370373-5e38-43f0-8133-07fecdd6159d,"0, 0, 1",0,"-0.298551,0.,-0.298551","0.298551,0.567469,0.298551","59.7102,56.7469,59.7102",259
03375fab-55d8-48da-85dc-4d3876da4f67,"0, 0, 1",0,"-1.74,0.,-0.21","1.74,2.42001,0.21","348.,242.001,42.",260
03389e6b-2555-41c4-9b75-08e6b7629f0b,"0, 0, 1",0,"-1.71945e+01,1.90735e-06,-1.71804e+01",",17.188,168.09,17.1892",",3438.25,16808.99980927,3436.96",261
0341017f-2ac9-4c62-b651-94033bddc451,"0, 0, 1",0,"-47.3122,0.,-46.65","47.3122,35.5215,46.65","9462.44,3552.15,9330.",262
0346aa62-81e0-48c6-87b6-f9b6c26e50f8,"0, 0, 1",0,"-35.0311,0.,-17.4845","35.0311,45.9007,17.4845","7006.22,4590.07,3496.9",263
0346e668-f921-463e-9d3f-d1f640586138,"0, 0, 1",0,"-1.35472e+02,-2.58613e-15,-9.07677e+01","135.471,214.978,90.7679","27094.3,21497.8,18153.56",264
0348af16-8e33-4673-9f88-a1bbf652b3cf,"0, 0, 1",0,"-1.09620e+00,-6.50000e-05,-4.82651e-01","1.09587,0.793706,0.482736","219.207,79.3771,96.5387",265
0350d24b-1074-4035-a2f3-a12551cd46d1,"0, 0, 1",0,"-1.66497e+02,3.05176e-06,-1.66497e+02","166.497,249.756,166.497","33299.4,24975.59969482,33299.4",266
0353b780-27c1-42eb-8544-212c32c1afb3,"0, 0, 1",0,"-0.405279,-0.,-0.405279","0.405279,0.914014,0.405279","81.0558,91.4014,81.0558",267
03608677-5363-4a95-ba5c-a7a0b112db56,"0, 0, 1",0,"-1.13853,0.,-0.327775","1.13853,2.40815,0.327775","227.706,240.815,65.555",268
0362358f-6fe9-4afa-9b4d-d067eacb67ff,"0, 0, 1",0,"-9.24986e+01,4.02832e-03,-9.00445e+01",",92.4985,128.355,90.1101","18499.71,12835.097168,18015.46",269
036460a8-4801-4d73-8e7f-39771c8ddcd7,"0, 0, 1",0,"-0.358321,-0.001097,-0.361744","0.358351,1.08171,0.361818",",71.6672,108.2807,72.3562",270
03669aed-7a95-43cb-888f-6cbc2efd2df5,"0, 0, 1",0,"-1.80235e-01,-7.00000e-06,-1.79955e-01","0.18012,0.696888,0.180124","36.0355,69.6895,36.0079",271
036f162a-6fbc-4fd5-837e-74341b8cb980,"0, 0, 1",0,"-3.07467e-01,-2.20000e-04,-3.08042e-01","0.308402,0.406955,0.308247","61.5869,40.7175,61.6289",272
03770ec4-e0e5-4398-85ec-897c234d710c,"0, 0, 1",0,"-4.81500e+01,-3.23486e-04,-4.81500e+01","48.15,57.0168,48.15","9630.,5701.7123486,9630.",273
03782436-0e27-4544-acab-a3801a2ce3e4,"0, 0, 1",0,"-38.,-0.05864,-30.0001","38.,51.5732,30.0001","7600.,5163.184,6000.02",274
037c739f-4653-41d5-936e-d1d7102bccb0,"0, 0, 1",0,"-0.414793,0.,-0.446964","0.415152,0.785119,0.446703","82.9945,78.5119,89.3667",275
03802a6e-f815-4eb7-b494-3cc108ffbbfe,"0, 0, 1",0,"-0.754016,0.,-0.4","0.754016,0.944813,0.4","150.8032,94.4813,80.",276
03862bca-2975-4ebd-9a41-e02bf76fc7c0,"0, 0, 1",0,"-52.1447,0.,-17.",",52.1447,111.144,17.","10428.94,11114.4,3400.",277
038b62bb-b277-4d92-8afe-3ff115add02c,"0, 0, 1",0,"-0.868367,0.,-0.37374","0.869153,0.871543,0.373831","173.752,87.1543,74.7571",278
0390c982-80fd-4c61-a3b7-e12ae99f6008,"0, 0, 1",0,"-1.99462e+01,-4.77848e-03,-1.99409e+01","19.9463,13.5353,19.9408","3989.25,1354.007848,3988.17",279
0392b679-bd37-41dd-a133-4a63b5b1b0bc,"0, 0, 1",0,"-2.95209e+01,3.05176e-06,-2.75113e+01","29.5012,96.344,27.5059","5902.21,9634.39969482,5501.72",280
03949e26-c747-4b71-8fb1-2799a07171b5,"0, 0, 1",0,"-1.56409,-0.,-0.616329","1.56269,1.11029,0.616584","312.678,111.029,123.2913",281
03950c96-b39a-4440-a8de-846923c8a84d,"0, 0, 1",0,"-0.42931,-0.,-0.398455","0.429343,0.892675,0.398455","85.8653,89.2675,79.691",282
039a62e2-6a6c-498a-8ee4-0bb99ea5cdec,"0, 0, 1",0,"-0.19164,0.,-0.191637","0.19164,0.555955,0.19164","38.328,55.5955,38.3277",283
03a33ab0-188b-47b6-8a4d-44e428670846,"0, 0, 1",0,"-1.411712,0.,-0.50205","1.411712,0.932068,0.501928","282.3424,93.2068,100.3978",284
03a586ae-5555-4244-b756-3fda0d09d91a,"0, 0, 1",0,"-0.518677,0.,-0.134695","0.518677,0.780377,0.134694","103.7354,78.0377,26.9389",285
03a8f97d-84f7-3f92-9511-cbe4fa4afbed,"0, 0, 1",0,"-3.07341e-01,4.50000e-05,-2.74364e-01","0.306796,0.731294,0.28284","61.4137,73.1249,55.7204",286
03aef343-b8a7-4beb-a2a5-d58a07761d3f,"0, 0, 1",0,"-0.303029,0.,-0.293899","0.302986,0.814414,0.293888","60.6015,81.4414,58.7787",287
03b036e6-e967-4525-8802-8fb57cb2dbc4,"0, 0, 1",0,"-3.33447e-01,-2.20000e-05,-3.51634e-01","0.333383,1.08487,0.351961",",66.683,108.4892,70.3595",288
03b201b3-3fd5-4b0c-9e59-96d75e6934ec,"0, 0, 1",0,"-8.69189e-01,-2.66000e-04,-3.95424e-01","0.869189,0.648644,0.394672","173.8378,64.891,79.0096",289
03b38596-6d60-4cba-83f9-ebafda09dfba,"0, 0, 1",0,"-22.3645,-0.139815,-1.25325","22.3642,44.7316,1.25556","4472.87,4487.1415,250.881",290
03b5368e-9fec-30f5-941f-14906c0eb532,"0, 0, 1",0,"-120.,0.,-120.","120.,75.0997,120.","24000.,7509.97,24000.",291
03b5972a-0507-478e-9448-4028c37c774b,"0, 0, 1",0,"-28.3934,0.,-28.5438",",28.3934,161.428,28.5438",",5678.68,16142.8,5708.76",292
03bf30fd-4490-47b4-8bfd-5ab8475390fa,"0, 0, 1",0,"-1.16832e+02,-1.52588e-06,-6.60831e+01","116.819,74.6068,66.1153","23365.1,7460.68015259,13219.84",293
03c08b62-1072-4a3e-a728-41bc4e300da2,"0, 0, 1",0,"-7.00000e+01,-1.52435e-03,-1.86056e+01","70.,80.6502,18.7343","14000.,8065.172435,3733.99",294
03c297d3-c451-3ae2-b310-cf4d493a6a3a,"0, 0, 1",0,"-40.9156,0.,-42.101","39.6469,87.126,42.4861","8056.25,8712.6,8458.71",295
03c4ad94-9507-4bcf-a90a-67f867db2111,"0, 0, 1",0,"-0.754137,-0.,-0.920436","0.755401,1.06397,0.920404","150.9538,106.397,184.084",296
03c5b67c-bdad-4a8a-9cc6-04f329115fa0,"0, 0, 1",0,"-4.72115e+01,3.25492e-03,-4.47659e+01","47.3202,92.5902,44.7198","9453.17,9258.694508,8948.57",297
03c5b770-04d1-421c-960e-ff46a9f3a8cd,"0, 0, 1",0,"-0.501138,0.,-0.311394","0.501138,0.411206,0.311394","100.2276,41.1206,62.2788",298
03c65523-3de4-4b8e-ba15-129462e9be78,"0, 0, 1",0,"-1.08278e+00,-4.97000e-04,-3.19108e-01","1.08282,0.651579,0.3195","216.56,65.2076,63.8608",299
03ca78e6-7f5a-47d5-b956-b8ae08730b2f,"0, 0, 1",0,"-9.00008e-01,-8.00000e-06,-2.01778e-01","0.9,0.48193,0.201778","180.0008,48.1938,40.3556",300
03d02fff-4997-4176-98a7-4880126e1957,"0, 0, 1",0,"-5.23512e-01,-2.51000e-04,-2.94259e-01","0.523182,0.242169,0.29431","104.6694,24.242,58.8569",301
03d2c211-6bb1-475c-8a61-69246f5e0483,"0, 0, 1",0,"-4.22958e-01,1.00000e-06,-3.49514e-01","0.422958,0.890602,0.349529","84.5916,89.0601,69.9043",302
03d5f978-339f-43a2-9cf4-890f8d8f8530,"0, 0, 1",0,"-0.655,0.,-1.145","0.655,0.96,1.145","131.,96.,229.",303
03d94c39-cd75-42ad-b298-7f96d98197f9,"0, 0, 1",0,"-0.900019,0.,-0.260067","0.900019,0.45,0.260067","180.0038,45.,52.0134",304
03da3897-e9eb-44c5-8fcc-23d6eb4e4527,"0, 0, 1",0,"-15.6199,0.,-16.4055","15.6199,11.1613,16.4055","3123.98,1116.13,3281.1",305
03db2587-8f45-4154-9736-557f6256ae1c,"0, 0, 1",0,"-0.510231,0.,-0.3423","0.510231,2.09301,0.34262","102.0462,209.301,68.492",306
03e621f2-6970-4256-8264-92e514d7068c,"0, 0, 1",0,"-0.791421,0.,-1.254158","0.791421,0.778922,1.254158","158.2842,77.8922,250.8316",307
03e631cc-ee14-4be0-9c53-1ad7ca7fc661,"0, 0, 1",0,"-1.28500e+00,-6.00000e-06,-4.80942e-01","1.28476,0.754733,0.481163","256.976,75.4739,96.2105",308
03e73ed7-6467-4861-b521-0c181f05ac6e,"0, 0, 1",0,"-56.6268,0.,-32.2082","56.6268,42.3265,32.2082","11325.36,4232.65,6441.64",309
03e769ca-8083-4bc3-bd90-f0f793b5aff8,"0, 0, 1",0,"-0.855775,0.,-0.460754","0.855775,0.838575,0.460754","171.155,83.8575,92.1508",310
03ed697f-5668-4abc-bb3a-d9d0accb92bf,"0, 0, 1",0,"-0.213,0.,-0.203888","0.213,0.4,0.203888","42.6,40.,40.7776",311
03f1de79-858a-4a41-82b3-626fba494705,"0, 0, 1",0,"-1.23994,0.,-0.442643","1.23939,0.69822,0.442167","247.933,69.822,88.481",312
